,district,living_space,price,room_count,access_date,bathroom_count,date_added,owner,property_type,link,smoker,title
258,wola,36.0,3600,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/ekskluzywne-2-pokoje-w-platinum-towers/10010158563251012710620009,,Ekskluzywne 2 pokoje w Platinum Towers
4,wola,37.0,1900,Kawalerka,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/1pok+nowe+wola+37m+ul-wawrzyszewska-+ochrona+balkon/10010159517961012853461509,,1pok-Nowe-Wola-37m-ul.Wawrzyszewska -ochrona-balkon
14,wola,44.0,2000,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/nowsze-2pok+42m+ul-jana-olbrachta+wola-balkon-ciche/10010159517951012853461509,,"Nowsze 2pok-42m-ul. Jana Olbrachta-Wola, balkon, ciche"
21,wola,30.0,2400,Kawalerka,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/wola+30m2+kawalerka-studio+pelne-umeblowanie+metro-rondo-daszynskiego/10010159469891010470712409,,WOLA-30m2-KAWALERKA/STUDIO-PEŁNE UMEBLOWANIE-METRO RONDO DASZYŃSKIEGO  
27,wola,50.0,4300,2,,1.0,16/11/2021,Właściciel,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/wola+50m2+2-pokoje+-browary-warszawskie+wolne+0-prowizji/10010159510681010470712409,,WOLA-50m2-2 POKOJE- BROWARY WARSZAWSKIE-WOLNE-0% PROWIZJI 
28,wola,97.0,6500,3,,2.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/wola+97m2+3-pokoje+garaz+wysoki-standard+wolne+0-prowizji/10010159482721010470712409,,WOLA-97m2-3 POKOJE-GARAŻ-WYSOKI STANDARD-WOLNE-0 % PROWIZJI
30,wola,65.0,4500,3,,2.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/wola+65m2+3-pokoje+garaz+komorka+metro-plocka+wszystko-w-cenie+0-prowizji/10010159511661010470712409,,WOLA-65m2-3 POKOJE-GARAŻ-KOMÓRKA-METRO PŁOCKA-WSZYSTKO W CENIE-0% PROWIZJI  
32,wola,38.0,2700,2,2021-11-19,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/apartamentowiec-karolkowa-28+dwa-pokoje-balkon-cicho-budynek-metropoint-south-rondo-daszynskiego/10010159482641010662530609,,"Apartamentowiec Karolkowa 28-dwa pokoje, balkon. Cicho. Budynek Metropoint South. Rondo Daszyńskiego"
33,wola,30.0,1500,Kawalerka,2021-11-16,1.0,16/11/2021,Właściciel,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/kawalerka-na-kole-30m-umeblowana-bezposrednio/10010159518681010782065309,,"Kawalerka na Kole, 30m, umeblowana, bezpośrednio."
44,wola,53.0,1400,2,2021-11-17,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/wola-osiedle-kolo-al-prymasa-tysiaclecia-ok-ul-obozowej-lokal-po-generalnym-remoncie-super-lux/10010159485191010750461009,,"Wola osiedle Koło, al. Prymasa Tysiąclecia, ok ul. Obozowej, lokal po generalnym remoncie. SUPER LUX"
69,wola,30.0,1500,Kawalerka,2021-11-16,1.0,16/11/2021,Właściciel,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/kawalerka-na-kole-30m-umeblowana-bezposrednio/10010159518681010782065309,,"Kawalerka na Kole, 30m, umeblowana, bezpośrednio."
129,wola,38.0,1900,2,2021-11-17,1.0,16/11/2021,Właściciel,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/male-mieszkanie-na-norwiada/10010159256011010548395309,,Małe mieszkanie na Norwiada
136,wola,38.0,2150,2,2021-11-16,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/dwa-pokoje-z-garazem-na-woli-jana-kazimierza-48/10010159208051012433760209,,Dwa pokoje z garażem na Woli Jana Kazimierza 48
138,wola,30.0,1500,Kawalerka,2021-10-11,1.0,09/06/2021,Właściciel,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/kawalerka-przy-metrze-mlynow/1009463180120910839744609,,Kawalerka przy metrze Młynów 
144,wola,49.0,3300,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/2-pokojowy-apartament-19-dzielnica-garaz/10010159108661012433760209,,"2 pokojowy apartament, 19 Dzielnica, garaż"
263,wola,50.0,4500,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/stylowe-i-nowoczesne-2-pokoje-w-centrum/10010158563231012710620009,,Stylowe i nowoczesne 2 pokoje w centrum
145,wola,49.0,3300,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/apartament-2-pokoje-19-dzielnica-garaz/10010159136131012433760209,,"Apartament, 2 pokoje, 19 Dzielnica, garaż"
170,wola,50.0,2950,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/nowoczesne-2-pokoje-z-tarasem-i-ogrodkiem/10010158845401012710620009,,Nowoczesne 2 pokoje z tarasem i ogródkiem.
185,wola,30.0,1500,Kawalerka,2021-11-16,1.0,16/11/2021,Właściciel,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/kawalerka-na-kole-30m-umeblowana-bezposrednio/10010159518681010782065309,,"Kawalerka na Kole, 30m, umeblowana, bezpośrednio."
191,wola,54.0,2800,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/mieszkanie-warszawa-wola-54m2-nr-253503/10010158845071012103450109,,Mieszkanie Warszawa Wola 54m2 (nr: 253503)
202,wola,27.0,2100,2,2021-11-16,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/do-wynajecia-kawalerka-przy-ul-chlodnej-bez-prowizji/10010157893821010471269109,,Do wynajęcia kawalerka przy ul Chłodnej bez prowizji
216,wola,38.0,2250,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/2-pokojowe-mieszkanie-wola-ul-zelazna/10010158595021011378860309,,2 pokojowe mieszkanie Wola ul. Żelazna
218,wola,51.0,3000,3,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/trzy-pokoje-przyjemne-pokoje-w-swietnej-lokalizacj/10010158517971012710620009,,Trzy pokoje przyjemne pokoje w świetnej lokalizacj
238,wola,45.0,4300,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/eleganckie-komfortowe-i-nowoczesne-2-pokoje/10010158563321012710620009,,"Eleganckie, komfortowe i nowoczesne 2 pokoje"
240,wola,62.0,5900,3,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/komfortowe-3-pokoje-w-sercu-miasta/10010158517801012710620009,,Komfortowe 3 pokoje w sercu miasta
246,wola,55.0,3300,3,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/stylowe-3-pokoje-w-scislym-centrum-z-m-parkingowym/10010158570121012710620009,,Stylowe 3 pokoje w ścisłym centrum z m.parkingowym
249,wola,58.0,3300,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/eleganckie-salon-z-aneksem-kuchennym-i-sypialnia/10010158506841012710620009,,Eleganckie salon z aneksem kuchennym i sypialnia
251,wola,50.0,4900,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/komfortowy-apartament-w-platinum-towers/10010158563281012710620009,,Komfortowy apartament w Platinum Towers
252,wola,40.0,3700,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/ekskluzywne-dwa-pokoje-z-tarasem-na-dachu/10010158506831012710620009,,Ekskluzywne dwa pokoje z tarasem na dachu
255,wola,35.0,2300,2,2021-12-01,1.0,03/11/2021,Właściciel,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/nowoczesne-mieszkanie-na-woli-do-wynajecia-od-1-grudnia/10010102020561011176003909,,Nowoczesne mieszkanie na Woli do wynajecia od 1 Grudnia!
256,wola,93.0,6000,4,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/komfortowe-4-pokoje-w-scislym-centrum/10010158563261012710620009,,Komfortowe 4 pokoje w ścisłym centrum
164,wola,50.0,3700,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/osiedle-oxygen-wysoki-standard/10010158749811012446970109,,"Osiedle Oxygen, wysoki standard,"
499,wola,93.0,6000,4,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/elegancki-4+pokojowy-apartament-w-centrum/10010157994791012710620009,,Elegancki 4-pokojowy apartament w centrum
419,wola,31.0,2150,Kawalerka,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/przyjemne-studio-z-internetem-przy-metrze/10010158509171012710620009,,Przyjemne studio z internetem przy metrze
511,wola,33.0,2900,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/eleganckie-wygodne-z-klimatyzacja-blisko-metra/10010158476091012710620009,,"Eleganckie, wygodne, z klimatyzacją, blisko metra"
695,wola,51.0,2800,2,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/wola-+-al-jana-pawla-2-pok-51-m-balkon/10010156844931010468572409,,"Wola - al.Jana Pawła, 2 pok, 51 m, balkon"
699,wola,47.0,3700,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/2+pokojowe-mieszkanie-47m2-apartamenty-okopowa/10010157037941012794990009,,"2-pokojowe mieszkanie, 47m2, Apartamenty Okopowa"
737,wola,58.0,2950,2,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bez-prowizji-2+pok-z-balkonem-okopowa-ch-klif/10010156959861012776000109,,"Bez prowizji: 2-pok. z balkonem| Okopowa, CH Klif"
505,wola,55.0,4800,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/2-pokoje-taras-garaz-komorka/10010157809841012710620009,,"2 pokoje, taras, garaż, komórka"
754,wola,35.0,2900,2,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bez-prowizji-2+pok-klima-rondo-daszynskiego/10010156959691012776000109,,Bez prowizji: 2-pok. | klima. | Rondo Daszyńskiego
755,wola,45.0,3250,2,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bez-prowizji-nowe-2+pok-ch-arkadia/10010156963781012776000109,,Bez prowizji: Nowe 2-pok. | CH Arkadia
757,wola,28.0,2000,Kawalerka,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bez-prowizji-1+pok-kino-femina-nowolipki/10010156979391012776000109,,"Bez prowizji: 1-pok., Kino Femina | Nowolipki"
761,wola,35.0,2180,2,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bez-prowizji-2+pok-kino-femina-nowolipki/10010156979361012776000109,,"Bez prowizji: 2-pok. | Kino Femina, Nowolipki"
773,wola,49.0,3700,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/wynajem-49m2-2-pok-ul-wronia-wola/10010156965651012440570009,,Wynajem 49m2 2 pok ul.Wronia Wola
776,wola,50.0,1999,2,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bez-prowizji-2+pok-rondo-daszynskiego/10010156963581012776000109,,Bez prowizji: 2-pok. | Rondo Daszyńskiego
777,wola,49.0,2400,2,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bez-prowizji-2+pok-%252B-balkon-przy-lasku-na-kole/10010156959551012776000109,,Bez prowizji: 2-pok. + balkon | przy Lasku na Kole
781,wola,34.0,2500,2,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bez-prowizji-2+pok-%252Bbalkon-wola-tower/10010156965611012776000109,,Bez prowizji: 2-pok. +balkon | Wola Tower
797,wola,36.0,2400,2,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bez-prowizji-2-osobne-pok-metro-ksiecia-janusza/10010156963431012776000109,,Bez prowizji: 2 osobne pok.| Metro Księcia Janusza
803,wola,69.0,3500,3,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bez-prowizji-3+pok-2-balkony-rondo-daszynskiego/10010156979231012776000109,,Bez prowizji: 3-pok |2 balkony| Rondo Daszyńskiego
814,wola,50.0,2500,2,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bez-prowizji-2+pok-%252Bloggia-rondo-daszynskiego/10010156959311012776000109,,Bez prowizji: 2-pok. +loggia | Rondo Daszyńskiego
821,wola,48.0,2500,3,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bez-prowizji-dla-studentow-metro-rondo-onz/10010156965241012776000109,,Bez prowizji: Dla studentów | Metro Rondo ONZ
829,wola,34.0,3075,2,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bez-prowizji-m2-klima-al-prymasa-bliska-wola/10010156959241012776000109,,"Bez prowizji: M2 |klima.| Al. Prymasa, Bliska Wola"
916,wola,77.0,3000,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/mieszkanie-2-pokojowe-w-kamienicy-+-wynajem/10010156781581011378581009,,Mieszkanie 2 pokojowe w kamienicy - wynajem
905,wola,60.0,2500,3,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bez-prowizji-3-osobne-pok-prymasa-tysiaclecia/10010156813901012776000109,,Bez prowizji: 3 osobne pok. | Prymasa Tysiąclecia
899,wola,55.0,3100,3,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bez-prowizji-nowe-3+pok-jana-kazimierza/10010156781971012776000109,,Bez prowizji: Nowe 3-pok. | Jana Kazimierza
898,wola,63.0,2500,3,,2.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bez-prowizji-3-osobne-pok-%252Bloggia-kolo/10010156860631012776000109,,Bez prowizji: 3 osobne pok. +loggia | Koło
896,wola,60.0,2450,3,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bez-prowizji-3-osobne-pok-prymasa-tysiaclecia/10010156813941012776000109,,Bez prowizji: 3 osobne pok. | Prymasa Tysiąclecia
864,wola,43.0,2600,2,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bez-prowizji-2+pok-rondo-daszynskiego/10010156959141012776000109,,Bez prowizji: 2-pok. | Rondo Daszyńskiego
693,wola,50.0,1600,3,2021-11-16,1.0,16/11/2021,,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bliska-wola-ul-plocka-50-m2+3-pokoje+z-balkonem/10010156152791010468366309,,bliska WOLA / ul. Płocka!! 50 m2-3 POKOJE-z balkonem!!
860,wola,65.0,3800,3,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bez-prowizji-3+pok-garaz-w-cenie-metro-plocka/10010156959171012776000109,,Bez prowizji: 3-pok. |garaż w cenie| Metro Płocka
858,wola,36.0,2300,2,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bez-prowizji-2+pok-z-ogrodkiem-metro-plocka/10010156959191012776000109,,Bez prowizji: 2-pok. z ogródkiem | Metro Płocka
852,wola,43.0,2600,2,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bez-prowizji-2+pok-parking-w-cenie-ordona/10010156860841012776000109,,Bez prowizji: 2-pok. |parking w cenie| Ordona
851,wola,23.0,1800,Kawalerka,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bez-prowizji-studio-mlynow-wola/10010156959201012776000109,,"Bez prowizji: Studio | Młynów, Wola"
841,wola,51.0,2700,2,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bez-prowizji-2+pok-z-antresola-metro-plocka/10010156959231012776000109,,Bez prowizji: 2-pok. z antresolą | Metro Płocka
835,wola,51.0,2200,2,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bez-prowizji-2+pok-%252Bloggia-gorczewska-park/10010156965171012776000109,,Bez prowizji: 2-pok. +loggia | Górczewska Park
834,wola,25.0,2280,2,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bez-prowizji-2+pok-al-prymasa-tysiaclecia/10010156860951012776000109,,Bez prowizji: 2-pok. | Al. Prymasa Tysiąclecia
859,wola,36.0,3600,2,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bez-prowizji-2+pok-klima-platinum-towers/10010156959181012776000109,,Bez prowizji: 2-pok. |klima.| Platinum Towers
682,wola,23.0,2000,Kawalerka,,,16/11/2021,,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bez-prowizji-od-najemcy-bez-prowizji-od-najemcy/10010155958551012116518709,,Bez prowizji od najemcy *** Bez prowizji od najemcy
743,wola,63.0,3800,3,,2.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bez-prowizji-3+pok-parking-w-cenie-stawki/10010156959801012776000109,,Bez prowizji: 3-pok. | parking w cenie | Stawki
676,wola,65.0,3800,3,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/apartament-z-garazem-metro/10010157407281010469204609,,"Apartament z garażem, metro."
563,wola,52.0,2800,2,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/wola-+-ul-brylowska-2-pok-52-m-garaz-balkon/10010157353901010468572409,,"Wola - ul.Bryłowska, 2 pok, 52 m, garaż, balkon"
569,wola,48.0,3077,3,2021-11-18,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/mieszkanie-48m2-3-pokoje-balkon/10010158206051012921575809,,"Mieszkanie 48m2, 3 pokoje, balkon"
545,wola,45.0,2400,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/salon-z-kuchnia-i-sypialnia-blisko-metra/10010157809721012710620009,,"Salon z kuchnią i sypialnia, blisko metra"
573,wola,63.0,3800,3,,2.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/mieszkanie-warszawa-wola-63m2-nr-64321-369-omw/10010157809351010469753609,,Mieszkanie Warszawa Wola 63m2 (nr: 64321/369/OMW)
576,wola,37.0,2100,2,2021-10-30,1.0,30/10/2021,Właściciel,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/mieszkanie-2-pok-warszawa-zelazna-2+room-flat/10010087566721010501420309,,Mieszkanie 2 pok. Warszawa Żelazna; 2-room flat
542,wola,53.0,3060,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/2-pokoje-niedaleko-centrum-w-nowym-bloku/10010157994621012710620009,,2 pokoje niedaleko centrum w nowym bloku
561,wola,55.0,2700,2,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/wola-+-ul-wolnosc-2-pok-55-m/10010157353921010468572409,,"Wola - ul.Wolność, 2 pok, 55 m"
590,wola,57.0,3000,3,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/srodmiescie-+-ul-pereca-3-pok-57-m-balkon/10010157417841010468572409,,"Śródmieście - ul.Pereca, 3 pok, 57 m, balkon"
604,wola,28.0,2300,Kawalerka,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/kawalerka-28m2-metro-pl-bankowy/10010157916031012461970009,,Kawalerka | 28m2 | metro | pl. Bankowy
621,wola,37.0,2100,2,2021-10-30,1.0,30/10/2021,Właściciel,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/mieszkanie-2-pok-warszawa-zelazna-2+room-flat/10010087566721010501420309,,Mieszkanie 2 pok. Warszawa Żelazna; 2-room flat
589,wola,77.0,3999,4,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/biuro-kancelaria-gabinet/10010157916211012101150309,,BIURO KANCELARIA GABINET
530,wola,56.0,2400,3,2021-10-27,1.0,25/10/2021,Właściciel,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/mieszkanie-3-pokoje-56-wola-kolo/10010065709981011093893309,,Mieszkanie 3 pokoje 56 Wola Koło
673,wola,52.0,2700,2,,,16/11/2021,,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bez-prowizji-od-najemcy-od-zaraz-2+pokojowe-w-miasteczku-wilanow-nieumeblowane/10010157135481012116518709,,Bez prowizji od najemcy *** Od zaraz 2-pokojowe w Miasteczku Wilanów/Nieumeblowane
531,wola,58.0,2950,2,2021-11-02,1.0,26/10/2021,Właściciel,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bezposrednio-lux+-do-wynajecia-2-pok-58-m-warszawa-wola-okopowa-56/10010072620221010845082409,,"Bezpośrednio LUX- do wynajęcia 2 pok 58 m Warszawa Wola, Okopowa 56"
517,wola,45.0,3500,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/nowoczesny-apartament-z-widokiem-na-panorame/10010157994711012710620009,,Nowoczesny apartament z widokiem na panoramę
667,wola,35.0,2300,2,2021-12-01,1.0,03/11/2021,Właściciel,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/nowoczesne-mieszkanie-na-woli-do-wynajecia-od-1-grudnia/10010102020561011176003909,,Nowoczesne mieszkanie na Woli do wynajecia od 1 Grudnia!
654,wola,50.0,2950,2,2021-11-16,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/bez-prowizji-ogrod-80m2-rondo-daszynskiego/10010157407691012776000109,,Bez prowizji: Ogród 80m2 | Rondo Daszyńskiego
651,wola,36.0,1750,Kawalerka,2021-11-16,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/wola-srodmiescie-2-pok-mieszkanie-36m2-z-balkonem-po-remoncie-na-twardej-56a-z-oplatami-za-2350-zl/10010157485251010471611609,,Wola/Śródmieście 2 pok. mieszkanie 36m2 z balkonem po remoncie na Twardej 56a z opłatami za 2350 zł
524,wola,37.0,2350,2,,,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/salon-z-aneksem-kuchennym-sypialnia-i-lazienka/10010157994681012710620009,,"Salon z aneksem kuchennym, sypialnia i łazienka"
560,wola,45.0,1700,2,,1.0,16/11/2021,Agencja,Mieszkanie,https://www.gumtree.pl/a-mieszkania-i-domy-do-wynajecia/wola/wola-+-ul-legendy-2-pok-45-m/10010157510921010468572409,,"Wola - ul.Legendy, 2 pok, 45 m"
